creditscore,age,tenure,balance,numofproducts,estimatedsalary,NewAGT,CreditsScore,AgeScore,BalanceScore,EstSalaryScore,NewEstimatedSalary,geography_Germany,geography_Spain,gender_Male,hascrcard,isactivemember
-0.44776119402985076,2.4166666666666665,0.0,0.4132709004338934,0.0,-0.2431879694433578,2.4166666666666665,-0.4,1.0,0.9,-0.3,-0.2431879694433578,0,0,0,1,1
0.43283582089552236,0.0,0.25,0.30238019357551893,0.0,-0.5455068809871716,-0.08333333333333333,0.6,0.0,0.7,-0.5,-0.5455068809871715,1,0,1,0,1
0.5149253731343284,2.5833333333333335,-0.25,0.3081020342163499,0.0,0.7643884281970112,2.6666666666666665,0.6,1.0,0.7,0.7,0.7643884281970112,1,0,1,0,0
1.0820895522388059,0.75,0.75,-0.761480032314815,0.0,0.6349920485495225,0.5,1.0,0.75,-0.3,0.7,0.6349920485495225,0,0,0,0,0
-0.5298507462686567,2.8333333333333335,-0.25,-0.761480032314815,1.0,0.9896532933819056,2.9166666666666665,-0.4,1.0,-0.7,0.9,0.9896532933819053,0,0,1,1,1
-0.5746268656716418,-0.5833333333333334,0.75,-0.761480032314815,1.0,0.8654442298845202,-0.8333333333333334,-0.4,-0.5,-0.3,0.9,0.8654442298845202,0,1,0,1,0
-0.3358208955223881,-0.25,1.0,0.2760911890736314,0.0,0.7882594740544623,-0.5833333333333334,-0.2,-0.25,0.5,0.7,0.7882594740544622,0,1,1,1,0
0.8731343283582089,0.08333333333333333,0.25,-0.761480032314815,1.0,0.04268756866281091,0.0,0.8,0.25,-0.5,0.1,0.04268756866281091,0,1,1,0,0
0.4253731343283582,0.5,0.75,-0.761480032314815,1.0,0.689545364050906,0.25,0.6,0.5,-0.9,0.7,0.689545364050906,0,0,0,0,0
-1.1417910447761195,-0.16666666666666666,1.25,-0.761480032314815,1.0,-0.9093900550776272,-0.5833333333333334,-0.8,-0.25,-0.5,-0.9,-0.9093900550776272,0,0,1,1,0
0.5597014925373134,0.3333333333333333,1.25,-0.761480032314815,1.0,-0.5359022758668618,-0.08333333333333333,0.6,0.5,-0.3,-0.5,-0.5359022758668618,0,1,0,0,1
-0.44776119402985076,0.08333333333333333,-0.25,-0.761480032314815,1.0,-0.6591879369184505,0.16666666666666666,-0.4,0.25,-0.9,-0.7,-0.6591879369184505,0,0,0,1,0
-0.13432835820895522,-1.0833333333333333,0.75,0.046216813230271866,0.0,0.5832465473095741,-1.3333333333333333,0.0,-0.75,0.1,0.5,0.5832465473095741,1,0,1,1,1
0.26119402985074625,-0.16666666666666666,0.75,0.02969072478319422,1.0,-0.7922523129846417,-0.4166666666666667,0.4,-0.25,0.1,-0.7,-0.7922523129846417,0,1,1,1,0
1.455223880597015,0.0,1.0,0.12153803414866185,0.0,0.1616421317484895,-0.3333333333333333,1.0,0.0,0.3,0.1,0.1616421317484894,0,1,0,1,0
-1.044776119402985,-0.5,0.5,-0.761480032314815,1.0,-0.5170224819528055,-0.6666666666666666,-0.8,-0.5,-0.7,-0.5,-0.5170224819528055,0,0,0,0,0
-0.30597014925373134,-0.25,-0.25,-0.761480032314815,1.0,0.7191731152165618,-0.16666666666666666,-0.2,-0.25,-0.9,0.7,0.7191731152165619,0,1,1,1,0
0.9552238805970149,-0.25,0.0,-0.02420790785389152,1.0,0.7830503052322793,-0.25,1.0,-0.25,-0.1,0.7,0.7830503052322793,1,0,1,1,0
-1.3059701492537314,0.8333333333333334,1.0,0.3737108701497222,0.0,-0.39516283480485237,0.5,-0.8,0.75,0.7,-0.3,-0.39516283480485237,0,0,1,1,0
0.04477611940298507,-0.08333333333333333,-1.0,-0.761480032314815,1.0,-0.15516916699773883,0.25,0.2,0.0,-0.7,-0.1,-0.15516916699773883,0,1,1,0,1
0.39552238805970147,0.4166666666666667,0.75,0.5443832013101414,1.0,-0.4561659410605482,0.16666666666666666,0.6,0.5,0.9,-0.5,-0.45616594106054825,1,0,1,1,1
0.48507462686567165,-0.08333333333333333,-0.75,0.017816863494976243,1.0,-0.06016289642430563,0.16666666666666666,0.6,0.0,0.1,-0.1,-0.060162896424305674,0,0,0,1,0
1.0597014925373134,2.0833333333333335,1.0,0.2074733650339412,2.0,0.7459660157916049,1.75,1.0,1.0,0.5,0.7,0.7459660157916048,0,0,0,1,0
-0.34328358208955223,0.25,-1.0,0.3725936242794817,1.0,0.6755246896444126,0.5833333333333334,-0.2,0.25,0.7,0.7,0.6755246896444126,1,0,1,1,1
-1.671641791044776,2.0833333333333335,-1.0,0.08255280457621891,0.0,-0.4249800435554246,2.4166666666666665,-0.8,1.0,0.1,-0.5,-0.4249800435554246,0,0,0,0,1
0.7835820895522388,1.0,-0.75,-0.761480032314815,1.0,0.6534356021446621,1.25,0.8,0.75,-0.9,0.7,0.6534356021446622,0,0,0,0,0
0.08208955223880597,0.0,0.5,0.3637241288756937,1.0,0.775445981909799,-0.16666666666666666,0.2,0.0,0.7,0.7,0.775445981909799,1,0,1,0,1
0.1044776119402985,-0.08333333333333333,0.75,-0.761480032314815,0.0,0.5943222946423727,-0.3333333333333333,0.2,0.0,-0.5,0.5,0.5943222946423729,0,0,0,0,1
-0.7164179104477612,-0.5,-1.0,0.24650755882129885,1.0,0.2529764419301449,-0.16666666666666666,-0.6,-0.5,0.5,0.3,0.25297644193014496,1,0,0,1,0
0.6417910447761194,0.0,0.75,0.026381135568671128,0.0,0.29075178401022206,-0.25,0.8,0.0,0.1,0.3,0.29075178401022206,0,1,0,1,1
0.12686567164179105,-1.0,-1.0,0.4751486631907557,0.0,-0.6367765479156045,-0.6666666666666666,0.2,-0.75,0.9,-0.7,-0.6367765479156045,0,0,1,0,0
-0.9626865671641791,-0.25,-0.75,0.5044516697345686,0.0,-0.4963631690490949,0.0,-0.6,-0.25,0.9,-0.5,-0.4963631690490949,0,0,1,1,1
0.5671641791044776,0.75,-0.75,0.09798311306487464,0.0,-0.812279524643398,1.0,0.6,0.75,0.1,-0.7,-0.812279524643398,0,0,0,1,0
-0.5895522388059702,0.0,0.25,-0.761480032314815,1.0,0.9534011333659684,-0.08333333333333333,-0.4,0.0,-0.9,0.9,0.9534011333659683,0,0,0,1,0
-0.09701492537313433,0.4166666666666667,-0.25,-0.761480032314815,1.0,0.6859549192080033,0.5,0.0,0.5,-0.3,0.7,0.6859549192080032,0,0,0,0,0
-1.2014925373134329,1.6666666666666667,-0.25,0.11630904770947748,0.0,-0.5993139531471087,1.75,-0.8,1.0,0.3,-0.5,-0.5993139531471088,1,0,0,1,1
-0.7014925373134329,0.3333333333333333,0.25,-0.761480032314815,0.0,0.4410313902199892,0.25,-0.6,0.5,-0.5,0.5,0.4410313902199892,0,0,0,1,1
-0.9402985074626866,-0.3333333333333333,0.75,0.13659911328548782,1.0,0.10083193884910881,-0.5833333333333334,-0.6,-0.25,0.3,0.1,0.10083193884910881,0,1,0,1,0
-0.208955223880597,0.0,-1.25,-0.761480032314815,1.0,0.12106009345066535,0.4166666666666667,-0.2,0.0,-0.7,0.1,0.12106009345066535,0,0,1,0,0
1.1940298507462686,-0.25,0.0,0.051862034667604154,0.0,0.669244231688636,-0.25,1.0,-0.25,0.1,0.7,0.669244231688636,0,0,1,1,1
-0.022388059701492536,-1.4166666666666667,0.0,-0.761480032314815,1.0,-0.42571419169697555,-1.4166666666666667,0.0,-0.75,-0.7,-0.5,-0.42571419169697555,0,1,1,1,1
0.2462686567164179,-0.3333333333333333,0.25,0.6088342098319516,0.0,-0.5718425016938996,-0.4166666666666667,0.4,-0.25,0.9,-0.5,-0.5718425016938996,0,0,1,1,1
-0.9850746268656716,-0.25,-0.25,0.2883746262267689,0.0,0.9454095603661643,-0.16666666666666666,-0.8,-0.25,0.7,0.9,0.9454095603661643,0,0,1,1,1
1.0223880597014925,0.0,-0.5,-0.761480032314815,0.0,0.2204574297878093,0.16666666666666666,1.0,0.0,-0.9,0.3,0.2204574297878093,0,0,1,1,0
-0.9776119402985075,0.0,0.0,0.06772510847336305,1.0,-0.15536451972210005,0.0,-0.8,0.0,0.1,-0.1,-0.1553645197221,0,0,1,1,1
0.5895522388059702,0.3333333333333333,1.0,0.4312378686261127,0.0,-0.11597492583749411,0.0,0.6,0.5,0.9,-0.1,-0.11597492583749411,0,0,0,1,1
-0.007462686567164179,0.4166666666666667,-1.0,0.1523626918065397,0.0,-0.5637187962582635,0.75,0.0,0.5,0.3,-0.5,-0.5637187962582635,1,0,0,1,0
-0.47761194029850745,-0.25,-0.5,0.18472701940957145,0.0,0.32052894646870345,-0.08333333333333333,-0.4,-0.25,0.3,0.3,0.32052894646870345,0,0,0,1,1
-0.27611940298507465,-1.5,0.0,-0.761480032314815,1.0,0.6070672812010739,-1.5,-0.2,-0.75,-0.7,0.7,0.6070672812010738,0,1,1,1,0
0.417910447761194,0.5,-1.25,0.17075819480769353,0.0,0.826395436044026,0.9166666666666666,0.6,0.5,0.3,0.9,0.8263954360440261,1,0,0,1,0
-0.6492537313432836,0.08333333333333333,0.0,-0.761480032314815,1.0,-0.19884503546040708,0.08333333333333333,-0.6,0.25,-0.3,-0.1,-0.19884503546040713,0,0,1,0,1
-0.7761194029850746,0.5833333333333334,0.75,-0.761480032314815,0.0,-0.8456897192452544,0.3333333333333333,-0.6,0.5,-0.7,-0.9,-0.8456897192452544,0,1,1,1,0
-0.8059701492537313,-1.25,-0.5,-0.24063146131780017,0.0,0.10289533929513196,-1.0833333333333333,-0.6,-0.75,-0.3,0.1,0.10289533929513196,0,1,1,0,1
-0.22388059701492538,-0.25,0.5,0.011572790123549618,0.0,0.39347956921268523,-0.4166666666666667,-0.2,-0.25,0.1,0.3,0.3934795692126851,1,0,0,1,0
0.7761194029850746,1.9166666666666667,-0.5,0.14670736415524893,0.0,-0.06779130850624146,2.0833333333333335,0.8,1.0,0.3,-0.1,-0.06779130850624149,1,0,0,1,0
-1.6865671641791045,-0.25,-0.5,-0.761480032314815,1.0,-0.39602210219910294,-0.08333333333333333,-0.8,-0.25,-0.7,-0.3,-0.3960221021991029,0,0,0,1,1
0.208955223880597,-0.08333333333333333,-0.5,0.14945116207358816,0.0,-0.3699516611270566,0.08333333333333333,0.4,0.0,0.3,-0.3,-0.3699516611270566,0,0,1,1,1
-0.04477611940298507,-0.16666666666666666,0.25,-0.10319055524949662,0.0,0.6511260288066498,-0.25,0.0,-0.25,-0.1,0.7,0.6511260288066498,0,0,1,0,1
1.2313432835820894,0.75,-1.25,-0.06354105755183319,0.0,-0.12453039941729584,1.1666666666666667,1.0,0.75,-0.1,-0.1,-0.12453039941729588,1,0,0,0,1
1.4776119402985075,0.3333333333333333,0.75,-0.2845240803658669,0.0,-0.6948954063777532,0.08333333333333333,1.0,0.5,-0.3,-0.7,-0.694895406377753,1,0,1,1,0
0.26865671641791045,0.75,-1.25,-0.1781536714856856,0.0,-0.9485849060798834,1.1666666666666667,0.4,0.75,-0.1,-0.9,-0.9485849060798834,1,0,0,0,1
-0.47761194029850745,-0.8333333333333334,0.75,-0.761480032314815,0.0,-0.8144189520601923,-1.0833333333333333,-0.4,-0.75,-0.7,-0.9,-0.8144189520601923,0,0,0,1,0
-0.47761194029850745,-0.08333333333333333,-0.75,-0.761480032314815,1.0,-0.07783530479586104,0.16666666666666666,-0.4,0.0,-0.5,-0.1,-0.07783530479586108,0,0,0,1,0
0.44776119402985076,0.08333333333333333,0.5,0.2786582457618142,1.0,-0.41751964294766625,-0.08333333333333333,0.6,0.25,0.5,-0.5,-0.4175196429476663,1,0,1,1,1
-0.20149253731343283,-0.25,0.25,-0.761480032314815,1.0,0.9868187477122986,-0.3333333333333333,-0.2,-0.25,-0.9,0.9,0.9868187477122985,0,0,1,0,0
-0.373134328358209,0.4166666666666667,0.25,0.4795853694612463,0.0,0.3221240898902043,0.3333333333333333,-0.2,0.5,0.9,0.3,0.3221240898902042,1,0,0,1,1
1.335820895522388,0.5833333333333334,1.25,-0.761480032314815,0.0,-0.5332518008444024,0.16666666666666666,1.0,0.5,-0.5,-0.5,-0.5332518008444025,0,1,0,0,1
0.7611940298507462,0.6666666666666666,0.25,-0.761480032314815,0.0,-0.26743843867231804,0.5833333333333334,0.8,0.75,-0.3,-0.3,-0.26743843867231804,0,0,0,1,0
0.5373134328358209,0.0,0.25,0.2216383598664537,0.0,0.18678053094624236,-0.08333333333333333,0.6,0.0,0.5,0.1,0.18678053094624245,1,0,1,1,0
-0.3880597014925373,1.0,0.25,-0.761480032314815,0.0,0.4867958659318241,0.9166666666666666,-0.2,0.75,-0.5,0.5,0.48679586593182417,0,0,0,0,1
0.48507462686567165,0.16666666666666666,0.25,-0.761480032314815,1.0,-0.07031788396002428,0.08333333333333333,0.6,0.25,-0.9,-0.1,-0.07031788396002432,0,1,0,1,0
-0.5149253731343284,0.25,-0.25,-0.3245124887734849,1.0,-0.7447541580743526,0.3333333333333333,-0.4,0.25,-0.3,-0.7,-0.7447541580743526,0,0,0,1,0
0.7835820895522388,1.1666666666666667,-1.0,-0.761480032314815,0.0,-0.786277284236308,1.5,0.8,0.75,-0.7,-0.7,-0.7862772842363082,0,0,0,1,1
0.917910447761194,1.25,0.75,0.09968385569141226,0.0,-0.03425884058107258,1.0,0.8,1.0,0.1,-0.1,-0.03425884058107258,0,0,1,1,1
-0.5895522388059702,-0.75,0.75,-0.761480032314815,1.0,-0.22903516260103204,-1.0,-0.4,-0.75,-0.3,-0.3,-0.22903516260103204,0,1,1,0,0
-0.16417910447761194,-0.5,-1.0,-0.761480032314815,1.0,0.7075063293342522,-0.16666666666666666,0.0,-0.5,-0.7,0.7,0.7075063293342522,0,1,0,1,1
-0.22388059701492538,-0.4166666666666667,0.0,0.6432452416184231,0.0,0.4965116655789034,-0.4166666666666667,-0.2,-0.5,0.9,0.5,0.49651166557890347,0,0,1,1,1
-1.0149253731343284,0.0,0.75,0.12491421469546911,0.0,-0.9841890073182311,-0.25,-0.8,0.0,0.3,-0.9,-0.9841890073182312,0,0,0,0,0
-0.39552238805970147,0.75,1.0,0.20561977571412537,0.0,-0.6995480943644118,0.4166666666666667,-0.2,0.75,0.5,-0.7,-0.6995480943644119,1,0,1,1,1
-0.8582089552238806,1.3333333333333333,-0.5,-0.761480032314815,0.0,-0.08931436097895395,1.5,-0.6,1.0,-0.9,-0.1,-0.08931436097895391,0,0,0,1,1
0.2835820895522388,0.16666666666666666,0.25,-0.761480032314815,1.0,0.6132872631573733,0.08333333333333333,0.4,0.25,-0.7,0.7,0.6132872631573733,0,0,1,1,0
0.8283582089552238,0.0,0.25,-0.761480032314815,1.0,0.5032348688350532,-0.08333333333333333,0.8,0.0,-0.9,0.5,0.5032348688350532,0,1,0,1,1
0.4925373134328358,0.25,1.0,-0.761480032314815,1.0,0.2169410807493079,-0.08333333333333333,0.6,0.25,-0.5,0.3,0.21694108074930782,0,1,1,0,0
0.16417910447761194,-0.08333333333333333,-0.75,0.4491167012314853,0.0,-0.7391813201326254,0.16666666666666666,0.2,0.0,0.9,-0.7,-0.7391813201326254,0,0,1,0,1
-0.2462686567164179,0.3333333333333333,0.0,-0.03706363875095348,0.0,-0.6293919709979466,0.3333333333333333,-0.2,0.5,-0.1,-0.7,-0.6293919709979466,1,0,0,1,0
1.037313432835821,0.5833333333333334,0.0,-0.761480032314815,1.0,0.24174081434998917,0.5833333333333334,1.0,0.5,-0.7,0.3,0.2417408143499891,0,0,0,1,1
-0.29850746268656714,0.5,-0.25,0.3313726494826558,1.0,-0.23444039562992294,0.5833333333333334,-0.2,0.5,0.7,-0.3,-0.23444039562992292,0,0,0,1,1
0.07462686567164178,-0.25,-0.75,0.16086311454398558,1.0,-0.45812475360159344,0.0,0.2,-0.25,0.3,-0.5,-0.45812475360159344,0,0,1,0,1
-0.22388059701492538,0.3333333333333333,-0.75,0.2341548666825858,0.0,0.02245229923778652,0.5833333333333334,-0.2,0.5,0.5,0.1,0.022452299237786594,0,0,1,1,0
-0.6791044776119403,1.0,0.75,-0.761480032314815,1.0,-0.8911910481291128,0.75,-0.6,0.75,-0.3,-0.9,-0.8911910481291127,0,0,0,1,1
0.5522388059701493,-0.5833333333333334,0.5,-0.03408653614138806,0.0,0.4671404546194326,-0.75,0.6,-0.5,-0.1,0.5,0.46714045461943254,1,0,1,1,0
0.3656716417910448,0.0,0.75,0.08304573712060957,0.0,-0.8459238985776832,-0.25,0.4,0.0,0.1,-0.9,-0.8459238985776832,0,0,1,1,0
0.08208955223880597,2.25,0.25,-0.761480032314815,1.0,-0.85700482956758,2.1666666666666665,0.2,1.0,-0.7,-0.9,-0.8570048295675801,0,1,1,0,1
-0.5447761194029851,-0.75,-0.25,-0.761480032314815,1.0,0.7799043335754492,-0.6666666666666666,-0.4,-0.75,-0.7,0.7,0.7799043335754493,0,0,1,1,1
1.4776119402985075,-0.25,-0.75,-0.761480032314815,1.0,0.7268579376845646,0.0,1.0,-0.25,-0.9,0.7,0.7268579376845647,0,0,0,1,1
-0.014925373134328358,-0.4166666666666667,-0.25,-0.1390462272328153,0.0,0.18428241478633112,-0.3333333333333333,0.0,-0.5,-0.1,0.1,0.1842824147863312,0,1,0,1,1
